,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
9740,Hyderabad,15-01-2017,81.72,120.38,9.88,39.02,9.59,17.64,0,3.77,42.95,0.05,0.27,164,Moderate
9741,Hyderabad,16-01-2017,83.39,140.24,14.4,52.77,12.14,19.03,0,21.93,30.43,0.06,0.85,184,Moderate
9742,Hyderabad,17-01-2017,64.14,116.31,10.96,49.49,11.74,17.53,0,5.32,32.75,0.04,0.54,133,Moderate
9743,Hyderabad,18-01-2017,54.56,81.16,10.06,34.26,8.81,14.66,0,4.16,58.14,0.04,0.24,126,Moderate
9744,Hyderabad,19-01-2017,67.09,109.2,10.09,38.78,9.6,14.4,0,3.76,66.33,0.02,0.16,104,Moderate
9745,Hyderabad,20-01-2017,76.51,135.24,10.68,49.29,11.62,15.32,0,9,55.29,0.02,0.33,150,Moderate
9746,Hyderabad,21-01-2017,69.51,137.83,19.01,63.8,16.45,18,0,7.19,48.08,0.02,0.33,156,Moderate
9747,Hyderabad,22-01-2017,60.61,111.85,10.06,49.44,16.53,15.71,0,6.68,53.25,0.02,0.46,113,Moderate
9748,Hyderabad,23-01-2017,83.79,150.97,10.65,52.58,19.39,20.72,0,13.58,53.54,0.06,1.01,156,Moderate
9749,Hyderabad,24-01-2017,71.49,148.62,10.19,50.58,11.72,19.98,0,12.35,53.29,0.03,0.38,151,Moderate
9750,Hyderabad,25-01-2017,76.94,144.81,10.14,47.79,11.21,18.46,0,9.19,58.67,0.01,0.25,149,Moderate
9751,Hyderabad,26-01-2017,64.21,108.56,9.54,32.92,8.41,14.62,0,4.04,75.82,0,0.1,132,Moderate
9752,Hyderabad,27-01-2017,56.14,100.4,9.47,41.9,10.18,15.15,0,7.88,51.86,0,0.1,100,Satisfactory
9753,Hyderabad,28-01-2017,68.79,131.75,8.46,43.74,7.53,18.29,0,12.09,43.59,0,0.1,115,Moderate
9754,Hyderabad,29-01-2017,85.73,157.28,10.5,53.72,12.36,28.21,0,34.99,49.54,0.08,1.15,199,Moderate
9755,Hyderabad,30-01-2017,62.96,124.01,19.88,60.35,16.06,25.86,0,19.96,56.94,0.06,0.75,129,Moderate
9756,Hyderabad,31-01-2017,54.98,115.66,10.14,46.64,16.51,17.73,0,12.33,53.74,0.07,1.1,110,Moderate
9757,Hyderabad,1/2/2017,44.56,87.45,10.32,35.7,9.92,16.81,0,5.74,74.98,0.03,0.37,151,Moderate
9758,Hyderabad,2/2/2017,52.36,96.1,10.06,37.44,9.36,16.25,0,3.48,68.59,0.01,0.14,102,Moderate
9759,Hyderabad,3/2/2017,58.81,109.98,9.92,42.23,10.17,16.49,0,8.29,76.03,0.01,0.2,113,Moderate
9760,Hyderabad,4/2/2017,68.29,141.85,10.64,52.03,12.26,17.59,0,13.7,82.95,0.04,0.51,149,Moderate
9761,Hyderabad,5/2/2017,56.73,117.29,9.79,45.95,10.79,18.65,0,11.04,98.75,0.02,0.32,164,Moderate
9762,Hyderabad,6/2/2017,64.14,136.36,17.54,52.4,8.17,17.5,0,18.17,61.34,0,0.03,118,Moderate
9763,Hyderabad,7/2/2017,93.54,188.21,8.44,60.66,11.41,26.73,0,25.9,42.44,0,0,185,Moderate
9764,Hyderabad,8/2/2017,83.13,163.13,7.1,51.31,8.72,22.71,0,17.22,45.33,0.01,0.18,180,Moderate
9765,Hyderabad,9/2/2017,70.3,134.14,8.62,45.89,10.47,19.35,0,7.48,50.11,0.02,0.31,161,Moderate
9766,Hyderabad,10/2/2017,64.97,108.1,8.71,35.98,7.61,15.93,0,5.02,67.42,0,0.1,121,Moderate
9767,Hyderabad,11/2/2017,41.77,120.9335485,6.28,27.85,3.04,13.23,0,1.8,64.54,0,0.03,115,Moderate
9768,Hyderabad,12/2/2017,39.67,120.9335485,9.79,32.34,4.54,12.49,0,3.08,47.55,0,0.05,78,Satisfactory
9769,Hyderabad,14-02-2017,62.32,115.04,10.84,35.19,9.17,18.65,0,10.09,57.4,0.03,0.37,137,Moderate
9770,Hyderabad,15-02-2017,66.1,129.76,13.81,40.94,12.43,17.52,0.08,10.89,38.79,0.05,0.75,123,Moderate
9771,Hyderabad,16-02-2017,85.12,173.28,12.04,46.28,14.03,22.99,0.11,23.38,40.55,0.11,1.51,158,Moderate
9772,Hyderabad,17-02-2017,82.76,203.34,13.26,46.37,15.73,26.52,0.28,29.72,37.61,0.25,2.46,193,Moderate
9773,Hyderabad,18-02-2017,75.46,197.99,15.75,46.97,15.11,27.44,0.24,33.86,39.71,0.24,2.35,179,Moderate
9774,Hyderabad,19-02-2017,63.58,163.83,10.87,40.25,9.18,31.66,0.23,27.84,50.72,0.22,2.36,141,Moderate
9775,Hyderabad,20-02-2017,57.61,157.84,8.41,35.93,8.46,39.69,0.25,22.31,39.94,0.2,2.08,160,Moderate
9776,Hyderabad,21-02-2017,53.34,144.79,11.52,44.31,13.02,22.19,0.24,25.23,39.26,0.17,2.14,128,Moderate
9777,Hyderabad,22-02-2017,65.52,167.51,12.37,46.93,13.69,30.84,0.27,20.72,49.52,0.16,1.92,161,Moderate
9778,Hyderabad,23-02-2017,72,184.43,13.74,48.13,14.06,29.77,0.28,24.77,52.2,0.22,3.77,164,Moderate
9779,Hyderabad,24-02-2017,68.68,178.16,14.91,44.73,14.36,41.8,0.21,30.71,56.79,0.27,5.19,183,Moderate
9780,Hyderabad,25-02-2017,80.73,198.07,9.99,46.49,13.6,47.49,0.21,40.3,51.85,0.36,5.39,165,Moderate
9781,Hyderabad,26-02-2017,64.09,163.99,10.4,44.5,12.84,29.14,0.22,26.83,57.97,0.25,3.35,165,Moderate
9782,Hyderabad,27-02-2017,55.13,148.99,12.48,39.79,11.67,29.39,0.28,17.65,64.27,0.18,2.08,179,Moderate
9783,Hyderabad,28-02-2017,69.06,177.21,13.34,45.33,13.98,40.73,0.23,27.21,64.43,0.31,2.94,197,Moderate
9784,Hyderabad,1/3/2017,63.3,161.94,7.64,38.86,9.94,25.67,0.24,15.45,38.61,0.14,1.65,166,Moderate
9785,Hyderabad,2/3/2017,57.86,130.83,7.72,29.63,8.8,18.51,0.19,10.31,42.14,0.08,0.98,147,Moderate
9786,Hyderabad,3/3/2017,28.95,87.02,7.66,25.79,7.97,17.57,0.14,7.43,51.83,0.08,0.97,142,Moderate
9787,Hyderabad,4/3/2017,32.73,90.8,7.83,25.01,7.66,18.84,0.16,10.15,68.85,0.06,0.92,116,Moderate
9788,Hyderabad,5/3/2017,31.06,69.14,7.81,19.79,6.75,15.43,0.14,14.85,55.32,0.05,0.92,102,Moderate
9789,Hyderabad,6/3/2017,42.16,106.15,8.94,28,8.86,17.68,0.17,9.61,50.93,0.09,1.39,106,Moderate
9790,Hyderabad,7/3/2017,35.62,80.09,7.05,17.76,6.07,14.61,0.14,12.29,55.68,0.05,0.74,109,Moderate
9791,Hyderabad,8/3/2017,45.6,118.95,8.68,28.85,8.91,16.96,0.13,13.64,57.87,0.09,1.85,124,Moderate
9792,Hyderabad,9/3/2017,77.14,189.5,13.65,45.09,14.68,24.9,0.2,19.6,47.16,0.17,3.35,181,Moderate
9793,Hyderabad,10/3/2017,30.97,89.71,8.47,24.09,8.42,13.14,0.12,9.13,42.43,0.05,1.05,113,Moderate
9794,Hyderabad,11/3/2017,30.33,111.84,9.63,33.13,10.18,8.95,0.11,12.9,43.3,0.06,1.02,108,Moderate
9795,Hyderabad,12/3/2017,43.8,146.18,11.64,41.87,12.69,15.42,0.16,22.58,44.15,0.16,1.75,117,Moderate
9796,Hyderabad,13-03-2017,63.7,181.89,11.59,42.87,12.28,32.61,0.21,25.87,52.81,0.21,2.59,143,Moderate
9797,Hyderabad,14-03-2017,50.64,132.94,9.56,37.51,11.09,26.41,0.16,17.73,50.11,0.22,2.27,161,Moderate
9798,Hyderabad,15-03-2017,21.27,57.52,8.25,18.26,6.57,13.73,0.11,7.85,41.95,0.04,0.66,95,Satisfactory
9799,Hyderabad,16-03-2017,27.44,44.62,9.18,24.38,8.05,12.84,0.11,7.14,42.8,0.04,0.91,76,Satisfactory
9800,Hyderabad,17-03-2017,54.73,118.8,12.86,45.98,14.49,21.57,0.16,17.35,39.39,0.19,2.51,97,Satisfactory
9801,Hyderabad,18-03-2017,67.57,186,20.68,52.24,17.22,33.02,0.2,21.64,34.77,0.33,4.68,146,Moderate
9802,Hyderabad,19-03-2017,63.1,216.97,17.42,54.07,17.35,40.79,0.19,24.11,29.02,0.22,3.34,167,Moderate
9803,Hyderabad,20-03-2017,52.04,186.28,15.13,43.35,12.52,41.5,0.19,24,25.22,0.2,2.61,144,Moderate
9804,Hyderabad,21-03-2017,61.33,191.22,13.78,50.59,14.69,33.24,0.17,29.93,41.21,0.24,3.57,145,Moderate
9805,Hyderabad,22-03-2017,60.92,175.69,12.57,52,14.03,26.07,0.17,21.17,68.16,0.16,2.49,171,Moderate
9806,Hyderabad,23-03-2017,60.33,158.98,12.2,48.25,13.65,21.52,0.23,10.61,64.54,0.1,1.34,175,Moderate
9807,Hyderabad,24-03-2017,54.59,135.47,10.5,42.79,11.92,19.77,0.17,11.49,64.9,0.11,1.25,148,Moderate
9808,Hyderabad,25-03-2017,60.55,148.34,9.42,41.27,11.22,24.64,0.19,14.86,63.64,0.1,1.74,137,Moderate
9809,Hyderabad,26-03-2017,62.45,152.69,9.35,38.24,10.57,19.94,0.17,12.7,65.94,0.09,1.29,140,Moderate
9810,Hyderabad,27-03-2017,57.61,144.64,9.53,39.4,10.9,17.01,0.16,13.08,66.96,0.09,0.97,164,Moderate
9811,Hyderabad,28-03-2017,51.42,128.17,9.57,38.28,10.72,16.62,0.16,10.89,57.96,0.09,1.07,154,Moderate
9812,Hyderabad,29-03-2017,49.28,117.75,9.55,33.72,10.29,15.1,0.16,6.55,57,0.09,0.89,127,Moderate
9813,Hyderabad,30-03-2017,47.02,122.96,9.2,35.07,10.75,15.91,0.17,8.66,54.3,0.1,1.26,114,Moderate
9814,Hyderabad,31-03-2017,45.77,119.32,9.23,35.7,10.05,16.73,0.15,8.68,62.1,0.09,0.94,150,Moderate
9815,Hyderabad,1/4/2017,44.15,117.72,9.09,30.98,8.99,14.2,0.14,6.09,59.95,0.08,0.86,136,Moderate
9816,Hyderabad,2/4/2017,51.9,144.41,10.08,41.35,11.47,15.37,0.16,8.48,49.08,0.09,1.51,123,Moderate
9817,Hyderabad,3/4/2017,50.37,125.87,9.17,34.02,9.63,14.48,0.15,7.24,53.76,0.09,1.12,132,Moderate
9818,Hyderabad,4/4/2017,43.52,105.3,9.33,30.44,8.9,15.11,0.14,10.83,55.87,0.08,0.92,123,Moderate
9819,Hyderabad,5/4/2017,47.15,98.46,9.49,29.71,8.89,12.67,0.15,7.18,43.12,0.07,0.71,103,Moderate
9820,Hyderabad,6/4/2017,44.33,118.21,6.25,36.95,9.88,20.89,0.16,9.13,39.14,0.1,0.98,92,Satisfactory
9821,Hyderabad,7/4/2017,48.68,119.71,9.41,32.91,10.06,14.76,0.14,9.66,48.79,0.05,0.77,136,Moderate
9822,Hyderabad,8/4/2017,68.34,186.2,11.67,38.38,11.62,19.05,0.2,16.14,41.4,0.56,1.45,128,Moderate
9823,Hyderabad,9/4/2017,77.56,193.33,16.76,49.22,23.27,17.48,0.29,14.15,36.76,0.24,1.7,175,Moderate
9824,Hyderabad,10/4/2017,67.48,184.29,4.95,39.61,11.11,22.74,0.21,17.04,46.58,0.16,1.21,164,Moderate
9825,Hyderabad,11/4/2017,77.94,235.99,13.35,52.07,16.81,33.95,0.23,30.86,41.49,0.48,2.44,192,Moderate
9826,Hyderabad,12/4/2017,158.04,485.88,38.01,70.52,16.42,51.93,0.3,70.39,10.79,0.28,2.07,199,Moderate
9827,Hyderabad,13-04-2017,59.32,161.14,9.86,37.36,11.15,26.62,0.15,18.52,64.29,0.13,1.15,173,Moderate
9828,Hyderabad,14-04-2017,60.92,155.57,8.26,32.52,10.17,23.64,0.17,16.51,53.34,0.13,1.05,165,Moderate
9829,Hyderabad,15-04-2017,57.68,161.11,6.46,29.2,9.42,16.22,0.16,15.79,46.79,0.2,0.98,152,Moderate
9830,Hyderabad,16-04-2017,56.31,172.7,8.75,28.75,8.96,16.17,0.15,14.29,41.88,0.17,1.12,148,Moderate
9831,Hyderabad,17-04-2017,68.97,221.35,11.91,41.41,12.46,28.4,0.23,23.3,41.35,0.18,1.69,173,Moderate
9832,Hyderabad,18-04-2017,70.99,219.74,10.84,45.1,13.09,23.76,0.25,22.43,56.8,0.26,1.54,191,Moderate
9833,Hyderabad,19-04-2017,57.04,157.84,8.37,27.79,8.08,30.84,0.14,9.25,50.43,0.22,1.59,166,Moderate
9834,Hyderabad,20-04-2017,49.73,155.18,8.94,35.29,10.53,41.98,0.12,15.24,48.24,0.16,1.49,131,Moderate
9835,Hyderabad,21-04-2017,45.5,146.01,9.86,37.88,11.26,26.61,0.13,15.64,48.44,0.09,1.09,136,Moderate
9836,Hyderabad,22-04-2017,53.51,173.04,12.27,42.5,13.91,36.91,0.19,19.01,42.89,0.17,1.46,143,Moderate
9837,Hyderabad,23-04-2017,58.3,187.29,14.55,42.34,13.23,45.33,0.16,23.97,36.37,0.2,1.88,156,Moderate
9838,Hyderabad,24-04-2017,57.26,195.54,12.62,40.89,12.81,32.1,0.17,19.79,33.12,0.32,2.92,162,Moderate
9839,Hyderabad,25-04-2017,55.63,186.41,13.26,42.61,16.03,26.05,0.18,27.37,35.6,0.22,1.94,156,Moderate
9840,Hyderabad,26-04-2017,61.48,178.52,7.13,51.82,10.74,30.94,0.06,19.33,26.72,0.1,0.95,151,Moderate
9841,Hyderabad,27-04-2017,63.36,195.29,12.52,45.42,15.74,36.73,0.19,22.7,48.36,0.2,2.02,171,Moderate
9842,Hyderabad,28-04-2017,37.64,90.98,8.81,23.58,8.78,33.13,0.09,5.2,70.21,0.04,0.61,142,Moderate
9843,Hyderabad,29-04-2017,27.39,97.09,6.2,29.07,8.18,38.26,0.09,10.98,59.6,0.08,0.94,127,Moderate
9844,Hyderabad,30-04-2017,24.73,71.82,6.14,25.71,8.76,25.94,0.1,11.4,55.85,0.06,0.94,99,Satisfactory
9845,Hyderabad,1/5/2017,24.54,68.79,6.44,26.4,8.54,26.54,0.09,11.13,45.05,0.09,1.48,99,Satisfactory
9846,Hyderabad,2/5/2017,29.34,70.91,5.92,21.73,7.49,25.34,0.1,5.69,64.01,0.04,0.67,110,Moderate
9847,Hyderabad,3/5/2017,37.31,85.68,6.09,25.09,8.5,34.75,0.11,4.14,54.45,0.04,0.63,118,Moderate
9848,Hyderabad,4/5/2017,43.24,111.88,6.23,26.06,9.73,22.03,0.15,8.28,52.6,0.05,0.75,130,Moderate
9849,Hyderabad,5/5/2017,40.48,113.26,6.06,24.97,10.1,16.38,0.15,8.41,65.03,0.12,0.82,138,Moderate
9850,Hyderabad,6/5/2017,38.11,89.14,5.12,25.56,7.62,24.02,0.11,11.54,50.37,0.03,0.64,122,Moderate
9851,Hyderabad,7/5/2017,29.4,80.54,5.47,12.86,2.82,25.24912927,0.09,6.91,67.42,0.02,0.49,98,Satisfactory
9852,Hyderabad,8/5/2017,27.81,82.02,3.79,18.72,4.24,14.29,0.06,10.16,62.99,0.02,0.5,131,Moderate
9853,Hyderabad,9/5/2017,32.95,91.33,5.63,41.36,9.72,38.95,0.06,10.25,53.25,0.06,0.76,109,Moderate
9854,Hyderabad,10/5/2017,31.54,71.48,5.72,56.78,17.44,54.45,0.16,5.59,93.07,0.03,0.54,165,Moderate
9855,Hyderabad,11/5/2017,30.22,66.24,8.1,72.96,22.12,50.53,0.14,3.96,57.35,0.02,0.61,123,Moderate
9856,Hyderabad,12/5/2017,34.8,77.97,5,36.6,11.62,23.81,0.15,4.51,53.61,0.03,0.61,86,Satisfactory
9857,Hyderabad,13-05-2017,36.41,94.82,5.08,38.77,11.38,25.46,0.14,5.92,45.63,0.04,0.71,84,Satisfactory
9858,Hyderabad,14-05-2017,40.68,101.34,5.06,42.42,10.51,23.54,0.15,4.93,44.74,0.05,0.83,107,Moderate
9859,Hyderabad,15-05-2017,35.14,80.34,4.56,30.94,9.21,21.58,0.11,6.38,49.94,0.05,0.55,85,Satisfactory
9860,Hyderabad,16-05-2017,37.13,108.52,4.59,41.07,12.57,18.27,0.11,9.81,37.77,0.03,0.72,98,Satisfactory
9861,Hyderabad,17-05-2017,37.23,102.58,4.41,38.74,11.94,18.51,0.11,8.88,38.04,0.03,0.73,102,Moderate
9862,Hyderabad,18-05-2017,48.21,159.97,5.62,50.64,14.58,33.13,0.13,11.25,32.17,0.08,1.15,118,Moderate
9863,Hyderabad,19-05-2017,45.73,153.81,6.3,49.46,12.42,21.18,0.11,12.25,32.93,0.06,0.73,148,Moderate
9864,Hyderabad,20-05-2017,41.91,143.04,4.73,48.49,12.84,22.07,0.11,10.89,36.62,0.09,0.91,126,Moderate
9865,Hyderabad,21-05-2017,35.78,119.47,2.2,47.98,15.64,44.56,0.16,10,39.06,0.27,1.66,131,Moderate
9866,Hyderabad,22-05-2017,38.13,117.36,4.44,51.56,15.38,25.27,0.13,8.43,44.56,0.08,1.24,115,Moderate
9867,Hyderabad,23-05-2017,49.56,173.1,4.69,66.04,18.88,43.01,0.15,12.73,29.12,0.21,1.56,130,Moderate
9868,Hyderabad,24-05-2017,57.16,177.19,5.39,70.75,17.53,39.41,0.17,9.6,30.25,0.23,1.5,156,Moderate
9869,Hyderabad,25-05-2017,39.09,115.26,4.42,45.01,10.87,25.52,0.09,4.46,47.08,0.05,0.59,127,Moderate
9870,Hyderabad,26-05-2017,43.73,135.42,4.5,47.81,11.47,23.05,0.1,7.28,45.06,0.03,0.54,119,Moderate
9871,Hyderabad,27-05-2017,26.99,79.38,4.45,30.37,7.75,18.74,0.07,4.17,43.41,0.01,0.27,103,Moderate
9872,Hyderabad,28-05-2017,26.35,79.05,4.26,35.91,8.8,27.27,0.09,6.47,53.11,0.04,0.51,93,Satisfactory
9873,Hyderabad,29-05-2017,19.02,78.46,4.92,42.99,10.09,28.57,0.06,5.75,41.03,0.06,0.44,76,Satisfactory
9874,Hyderabad,30-05-2017,17.31,78.58,14.07,46.38,14.55,15.98,0.06,10.87,36.63,0.02,0.43,82,Satisfactory
9875,Hyderabad,31-05-2017,11.35,45.33,7.79,22.84,7.79,11.42,0.05,2.78,45.72,0,0.21,80,Satisfactory
9876,Hyderabad,1/6/2017,10.04,35.01,8.94,25.83,9.14,9.9,0.06,1.66,48.75,0,0.19,79,Satisfactory
9877,Hyderabad,2/6/2017,13.75,45.45,8.57,22.7,7.61,9.17,0.07,3.03,57.96,0.01,0.26,109,Moderate
9878,Hyderabad,3/6/2017,13.78,42.98,8.4,19.42,6.83,14.37,0.07,2.33,53.33,0.01,0.33,103,Moderate
9879,Hyderabad,4/6/2017,14.36,40.42,9.13,24.08,8.73,20.08,0.08,4.09,46.26,0.01,0.5,84,Satisfactory
9880,Hyderabad,5/6/2017,16.11,54.35,8.38,19.2,6.73,21.42,0.07,6,54.74,0.02,0.44,106,Moderate
9881,Hyderabad,6/6/2017,17.77,57.12,7.71,21.89,6.76,17.36,0.09,4.06,54.65,0.02,0.46,97,Satisfactory
9882,Hyderabad,7/6/2017,12.3,31.28,6.91,11.7,4.45,11.75,0.07,3.66,48.45,0.01,0.34,74,Satisfactory
9883,Hyderabad,8/6/2017,11.78,27.93,8.21,19.22,8.56,17.27,0.08,2.68,36.3,0.01,0.27,67,Satisfactory
9884,Hyderabad,9/6/2017,17.05,39.07,4.9,20.03,7.59,20.71,0.08,5.5,33.48,0.31,1.4,69,Satisfactory
9885,Hyderabad,10/6/2017,7.84,21.21,8.48,15.62,8.61,25.87,0.1,3.68,36.93,0.39,4.21,68,Satisfactory
9886,Hyderabad,11/6/2017,7.85,18.39,8.52,15.56,7.49,14.78,0.09,2.04,27.75,0,0.73,61,Satisfactory
9887,Hyderabad,12/6/2017,5.56,11.67,8.02,8.47,5.4,11.35,0.07,3.57,27.08,0,0.84,50,Good
9888,Hyderabad,13-06-2017,6.92,16.59,6.55,17.19,11.45,8.59,0.13,4.03,42.25,0.07,1.15,63,Satisfactory
9889,Hyderabad,14-06-2017,19.65,42.88,7.29,16.5,8.82,8.01,0.25,3.87,54.73,0.07,0.76,84,Satisfactory
9890,Hyderabad,15-06-2017,13.54,30.33,7.07,18.12,8.71,6.99,0.21,3.98,48.18,0.08,1.18,75,Satisfactory
9891,Hyderabad,16-06-2017,9.71,21.19,7.47,14.66,7.72,8.52,0.19,3.1,50.2,0.03,0.95,72,Satisfactory
9892,Hyderabad,17-06-2017,13.07,35.43,7.13,16.86,8.45,5.11,0.23,4.67,52.04,0.05,0.68,94,Satisfactory
9893,Hyderabad,18-06-2017,12.88,33.71,7.04,15.24,6.91,4.9,0.17,4.33,54.45,0.06,0.9,86,Satisfactory
9894,Hyderabad,19-06-2017,7.61,18.66,7.27,11.6,5.97,9.89,0.17,3.95,40.17,0.02,0.58,82,Satisfactory
9895,Hyderabad,20-06-2017,7.38,23.73,7.42,12.26,6.26,5.71,0.14,3.67,39.37,0,0.3,83,Satisfactory
9896,Hyderabad,21-06-2017,8.66,29.59,7.47,14.39,6.86,4.72,0.14,11.12,37.42,0,0.27,70,Satisfactory
9897,Hyderabad,22-06-2017,11.4,39.16,11.21,18,9.3,4.94,0.16,4.17,27.54,0.12,1.53,59,Satisfactory
9898,Hyderabad,23-06-2017,11.48,37.59,8.5,15.64,8.41,5.32,0.18,5.22,29.81,0.08,1.11,67,Satisfactory
9899,Hyderabad,24-06-2017,10.85,39.43,9.06,11.31,6.69,4.9,0.16,5.26,34.33,0,0.37,63,Satisfactory
9900,Hyderabad,25-06-2017,11.81,37.65,7.56,13.1,6.56,4.48,0.15,5.17,35.59,0.07,0.54,60,Satisfactory
9901,Hyderabad,26-06-2017,11.79,38.79,7.45,10.8,5.9,4.3,0.14,5.22,33.43,0,0.18,63,Satisfactory
9902,Hyderabad,27-06-2017,11.82,36.34,7.7,11.63,5.34,3.92,0.09,5.31,31.88,0,0.22,53,Satisfactory
9903,Hyderabad,28-06-2017,8.84,29.13,6.69,14.13,5.9,3.78,0.09,13.04,31.16,0,0.27,60,Satisfactory
9904,Hyderabad,29-06-2017,10.38,39.46,7.44,12.42,6.26,3.53,0.18,5.66,32.42,0.02,0.24,62,Satisfactory
9905,Hyderabad,30-06-2017,13.08,53.54,7.23,11.15,5.9,3.45,0.14,5.22,33.21,0.14,0.58,61,Satisfactory
9906,Hyderabad,1/7/2017,10.98,42.56,8.77,12.28,6.83,3.54,0.14,3.86,32.5,0.06,0.35,63,Satisfactory
9907,Hyderabad,2/7/2017,9.75,37.86,7.21,11.87,6.08,3.36,0.13,6.13,31.55,0.03,0.34,66,Satisfactory
9908,Hyderabad,3/7/2017,11.8,46.69,12.34,13.33,9.32,3.46,0.17,6.91,32.11,0.1,0.52,66,Satisfactory
9909,Hyderabad,4/7/2017,15.53,48.65,7.46,13.28,6.56,3.57,0.15,13.54,29.3,0.07,0.45,57,Satisfactory
9910,Hyderabad,5/7/2017,10.4,37,7.39,12.88,6.43,3.23,0.16,13.72,30.35,0.1,0.69,58,Satisfactory
9911,Hyderabad,6/7/2017,14.66,45.03,7.62,14.12,6.91,3.63,0.18,7.07,29.56,0.24,1.26,57,Satisfactory
9912,Hyderabad,7/7/2017,14.77,43.48,8.25,16.09,7.86,4.21,0.17,5.99,30.48,0.25,1.33,63,Satisfactory
9913,Hyderabad,8/7/2017,18.19,55.27,7.48,15.37,7.12,5,0.15,6.05,34.11,0.18,1.26,66,Satisfactory
9914,Hyderabad,9/7/2017,18.1,47.47,7.34,14.82,6.92,4.05,0.16,6.71,32.87,0.12,1.01,61,Satisfactory
9915,Hyderabad,10/7/2017,15,39.94,7.91,17.03,7.62,8.73,0.19,7.42,29.39,0.38,1.83,60,Satisfactory
9916,Hyderabad,11/7/2017,19.31,59.13,8.31,16.31,7.71,4.66,0.16,6.56,26.9,0.44,2.66,60,Satisfactory
9917,Hyderabad,12/7/2017,14.29,47.25,7.8,15.3,7.23,5.08,0.15,5.86,29.41,0.27,2.28,66,Satisfactory
9918,Hyderabad,13-07-2017,14.49,42.92,7.93,12.53,6.55,4.91,0.17,5.98,28.55,0.17,1.95,58,Satisfactory
9919,Hyderabad,14-07-2017,13.9,35.06,8.34,13.56,6.99,4.76,0.14,5.01,27.6,0.09,1.21,53,Satisfactory
9920,Hyderabad,15-07-2017,16.53,63.46,7.95,11.48,6.15,6.42,0.14,6.85,29.24,0.01,0.46,74,Satisfactory
9921,Hyderabad,16-07-2017,10.24,34.05,6.76,8.45,4.41,25.84,0.17,6.48,34.63,0.01,0.76,86,Satisfactory
9922,Hyderabad,17-07-2017,10.78,27.38,6.78,12.06,5.95,18.71,0.16,4.3,31.84,0.24,4,93,Satisfactory
9923,Hyderabad,18-07-2017,8.48,18.17,5.28,10.62,4.97,5.02,0.15,2.97,26.27,0.04,0.47,47,Good
9924,Hyderabad,19-07-2017,5.72,14.48,5.47,12.4,5.52,4.38,0.15,3.27,25,0.05,0.46,46,Good
9925,Hyderabad,20-07-2017,6.54,16.81,5.06,9.5,4.58,4.54,0.14,3.09,26.17,0.03,0.58,48,Good
9926,Hyderabad,21-07-2017,10.83,34.66,5.01,9.71,4.57,4.26,0.15,4.23,28.25,0.03,1,50,Good
9927,Hyderabad,22-07-2017,13.37,53.26,3.28,10.08,4.21,4.02,0.15,5.05,29.49,0.01,0.49,55,Satisfactory
9928,Hyderabad,23-07-2017,15.97,66.76,4.89,11.72,5.1,3.86,0.15,2.96,31.42,0.01,0.37,71,Satisfactory
9929,Hyderabad,24-07-2017,15.62,52.3,5.29,12.84,5.46,6.52,0.15,4.5,29.9,0.04,0.69,65,Satisfactory
9930,Hyderabad,25-07-2017,14.04,56.61,5.28,10.9,5.85,10.26,0.17,4.66,25.83,0.02,0.87,55,Satisfactory
9931,Hyderabad,26-07-2017,16.55,61.4,4.27,12.98,5.39,8.11,0.18,4.65,28.42,0.05,0.95,62,Satisfactory
9932,Hyderabad,27-07-2017,14.43,49,5.51,13.97,5.99,4.87,0.16,6.12,28.62,0.04,0.88,60,Satisfactory
9933,Hyderabad,28-07-2017,12.62,41.75,9.44,14.04,7.7,5.12,0.17,3.6,26.67,0.1,0.96,56,Satisfactory
9934,Hyderabad,29-07-2017,15.28,47.66,7.99,14.93,8.08,4.83,0.17,4.23,29.08,0.26,1.63,55,Satisfactory
9935,Hyderabad,30-07-2017,17.5,60.16,8.1,16.64,9.26,5.66,0.2,5.83,27.97,0.42,3.43,63,Satisfactory
9936,Hyderabad,31-07-2017,17.42,57.47,7.22,18.87,10.08,5.48,0.21,5.04,28.83,0.97,5.05,69,Satisfactory
9937,Hyderabad,1/8/2017,16.85,49.6,6.08,17,8.77,5.26,0.21,5.57,27.81,0.34,4.08,60,Satisfactory
9938,Hyderabad,2/8/2017,16.78,54.83,5.31,13.74,5.93,5.69,0.2,10.67,26.03,0.28,2.23,61,Satisfactory
9939,Hyderabad,3/8/2017,11.79,34.3,5.24,10.34,4.8,8.63,0.17,5.77,22.38,0.09,1.32,51,Satisfactory
9940,Hyderabad,4/8/2017,13.35,44.95,8.9,18.12,8.43,7.5,0.17,5.55,24.55,0.38,1.86,49,Good
9941,Hyderabad,5/8/2017,20.34,64.87,8.67,20.12,8.91,7.81,0.18,6.57,27.34,0.4,3.04,67,Satisfactory
9942,Hyderabad,6/8/2017,23.03,80.57,8.85,22.47,9.57,8.34,0.17,14.85,28.27,0.38,2.36,75,Satisfactory
9943,Hyderabad,7/8/2017,26.22,81.09,9.46,21.64,9.62,8.4,0.23,4.69,25.05,1.45,6.23,90,Satisfactory
